date_created,Concept,movement_number,reference,amount
5/4/2022,Retención Impuesto al Valor Agregado,833120351,150867835,10233368.07
14/07/2022,Retención Impuesto a la fuente,877499203,154225997,1470068.15
6/2/2022,Costo de PayDay,888419031,157792947,3775783
7/4/2022,Retención Impuesto a la industria y comercio,847905268,165797055,12333580.21
3/6/2022,Retención Impuesto a la industria y comercio,865665001,152798997,11789928.96
9/5/2022,Retención Impuesto a la industria y comercio,841596354,144001787,9011462.11
8/5/2022,Cobro,851794059,161180515,3908579.53
6/4/2022,Retención Impuesto al Valor Agregado,890904221,159115654,4723199.31
7/2/2022,Cobro,875937944,155367079,13616045.77
7/6/2022,Cobro,869495316,165784352,13105523.59
14/04/2022,Retención Impuesto a la industria y comercio,882031956,164815697,2221539.49
10/3/2022,Retención Impuesto a la fuente,889937528,160214413,5645076.88
11/4/2022,Retención Impuesto a la industria y comercio,879399830,150998463,14455124.67
31/03/2022,Retención Impuesto al Valor Agregado,864346285,155150772,10093644.38
12/7/2022,Retención Impuesto a la industria y comercio,855870255,160146735,8000646.7
26/02/2022,Cobro,880118813,163826715,8614628.95
12/6/2022,Cobro,872752472,156454457,10733557.19
9/1/2022,Cobro,849958340,162627912,8249362.55
21/05/2022,Cobro,854610142,152494721,3732279.58
20/05/2022,Retención Impuesto a la fuente,869753157,146551616,6229360.02
10/5/2022,Cobro,890731738,146078335,12304999.09
14/03/2022,Retención Impuesto a la industria y comercio,872438363,152232445,2694149.6
15/04/2022,Retención Impuesto a la fuente,863388072,144658563,10925790.79
27/04/2022,Retención Impuesto al Valor Agregado,888578359,154656736,3338702.6
26/04/2022,Cobro,883239927,155148549,2038917.88
19/06/2022,Retención Impuesto a la industria y comercio,859973240,163107362,9669825.47
1/3/2022,Costo de PayDay,866580582,163657204,4475579.55
29/06/2022,Cobro,884987606,154253878,195452.76
28/07/2022,Cobro,877450279,156648939,11396899.5
5/3/2022,Retención Impuesto a la fuente,861142387,163895722,3143404.14
27/06/2022,Costo de PayDay,855746810,153676315,14318943.09
27/01/2022,Retención Impuesto al Valor Agregado,848978337,159675824,13227717.4
12/7/2022,Retención Impuesto a la fuente,858989120,158326787,12061671.33
1/5/2022,Retención Impuesto al Valor Agregado,870844434,161976359,13709307.78
11/7/2022,Retención Impuesto a la fuente,875867701,146266635,3766940.74
15/05/2022,Retención Impuesto al Valor Agregado,856548034,161695060,11350730.5
27/05/2022,Retención Impuesto al Valor Agregado,878853268,150905744,14318170.96
12/4/2022,Retención Impuesto a la fuente,863590949,159261233,10220646.34
16/01/2022,Retención Impuesto a la fuente,834947154,163619327,3541025.92
19/02/2022,Retención Impuesto a la fuente,839420973,155249163,7237466.56
24/03/2022,Cobro,849039177,154870028,10882822.95
12/4/2022,Retención Impuesto a la industria y comercio,846004173,144298588,11750286.03
20/06/2022,Retención Impuesto a la industria y comercio,871778241,147650524,966395.24
14/05/2022,Costo de PayDay,867395838,149007699,9873214.62
28/04/2022,Retención Impuesto a la industria y comercio,845613688,154720767,13474693.42
11/1/2022,Cobro,865726802,167130726,14365500.76
16/01/2022,Cobro,841782303,145213099,9839175.42
17/04/2022,Costo de PayDay,841731279,160584245,5244888.63
18/02/2022,Cobro,850360225,155193391,12769082.92
27/05/2022,Retención Impuesto a la industria y comercio,863030757,145155890,14788763.06
10/2/2022,Retención Impuesto a la industria y comercio,853387868,143373022,2336943.77
6/6/2022,Retención Impuesto a la industria y comercio,856564721,155919557,10024553.21
2/5/2022,Retención Impuesto a la fuente,855566828,150363798,10692117.78
23/05/2022,Retención Impuesto a la fuente,860597318,151022635,13499914.61
18/06/2022,Costo de PayDay,888231953,147333786,2191449.69
27/03/2022,Cobro,836136439,166557510,7376545.33
6/5/2022,Retención Impuesto a la fuente,838206217,145484987,13954586.86
3/1/2022,Retención Impuesto al Valor Agregado,863345031,160243395,7926854.77
21/04/2022,Retención Impuesto a la industria y comercio,890113087,166783670,7621656.1
27/04/2022,Cobro,855559183,159064900,11040571.02
11/7/2022,Costo de PayDay,891463549,144046207,6474820.63
14/01/2022,Retención Impuesto a la industria y comercio,844793398,144989113,274082.35
17/04/2022,Retención Impuesto a la fuente,883808484,147229403,99835.09
13/06/2022,Retención Impuesto a la industria y comercio,878622111,161707066,12233792.53
31/05/2022,Costo de PayDay,836524396,161669894,1999170.11
20/03/2022,Retención Impuesto al Valor Agregado,834122624,147413610,12034410.79
30/06/2022,Costo de PayDay,880649833,164630980,12503002.31
15/05/2022,Costo de PayDay,838138649,159547734,11290021.92
5/6/2022,Retención Impuesto a la fuente,844620076,148285004,4664941.41
20/07/2022,Cobro,865122426,148200646,4789058.29
6/1/2022,Costo de PayDay,836323295,152058095,13354086.36
5/3/2022,Retención Impuesto al Valor Agregado,885222763,147290100,13237151.91
12/1/2022,Retención Impuesto a la fuente,859005579,146193507,5132366.35
27/06/2022,Costo de PayDay,868429162,167016884,12730728.49
11/2/2022,Retención Impuesto a la industria y comercio,866098141,159615352,4660358.31
25/03/2022,Cobro,850723875,144276462,3130387.44
19/01/2022,Cobro,856401982,155216347,4068828.59
10/2/2022,Cobro,834254989,159766008,9703220.68
22/06/2022,Retención Impuesto al Valor Agregado,877567559,146590141,5120829.76
15/02/2022,Retención Impuesto a la fuente,841150105,147099180,7826001.87
28/05/2022,Retención Impuesto a la industria y comercio,850687242,146595742,7932045.13
27/06/2022,Costo de PayDay,837143717,149648541,11038473.2
24/05/2022,Retención Impuesto a la industria y comercio,856945945,148596484,10042542.55
12/3/2022,Costo de PayDay,850911080,163527563,10943410.26
16/01/2022,Costo de PayDay,854882116,158968426,2185951.8
30/04/2022,Cobro,849578574,148576229,4105047.36
11/1/2022,Cobro,837170557,161324210,10301447.33
12/6/2022,Cobro,835628914,158915402,5544062.11
3/6/2022,Cobro,833694653,167141126,2603388.72
25/02/2022,Retención Impuesto a la fuente,889725248,151292577,11002473.95
27/02/2022,Costo de PayDay,858159474,150792618,4766944.53
17/02/2022,Retención Impuesto al Valor Agregado,886210062,148842147,1177572.73
19/05/2022,Retención Impuesto al Valor Agregado,880177449,143635003,14115191.72
15/07/2022,Retención Impuesto a la industria y comercio,878705548,145362573,10231593.16
18/03/2022,Costo de PayDay,878633539,165147124,11780039.3
26/07/2022,Retención Impuesto al Valor Agregado,866875384,156112953,6597220.19
26/03/2022,Cobro,842259501,153067745,5097354.52
6/2/2022,Retención Impuesto a la fuente,836865293,165681216,5706960.61
24/04/2022,Retención Impuesto a la fuente,862988432,167279210,8819718.58
12/2/2022,Costo de PayDay,877891579,159364014,8306135.18
27/05/2022,Retención Impuesto al Valor Agregado,870654662,158562343,5731478.61
18/04/2022,Retención Impuesto a la industria y comercio,846797396,154937530,3164596.82
31/03/2022,Costo de PayDay,887778123,157155201,4088986.63
17/05/2022,Retención Impuesto a la fuente,887420977,151882443,4875868.54
23/06/2022,Retención Impuesto a la fuente,840540213,147386759,11507638.44
19/02/2022,Retención Impuesto al Valor Agregado,844386003,154880530,1967810.44
13/07/2022,Cobro,844426692,165912518,809648.05
8/3/2022,Cobro,884106327,149335386,2101641.58
28/01/2022,Cobro,885652842,161880793,11619403.5
20/02/2022,Cobro,874557965,160816680,8278813.16
5/5/2022,Retención Impuesto al Valor Agregado,887156239,144121600,2195555.7
4/2/2022,Cobro,872441220,148194168,1452772.03
22/06/2022,Retención Impuesto a la industria y comercio,863218431,156798089,7658564.53
26/06/2022,Retención Impuesto a la fuente,841879703,163374080,12127574.1
2/5/2022,Retención Impuesto a la fuente,833809513,156615076,403532.63
8/1/2022,Cobro,891439478,156008227,3266336.64
6/5/2022,Cobro,865533389,153529987,876943.41
5/3/2022,Retención Impuesto a la industria y comercio,836411533,145804714,6340557.29
12/3/2022,Retención Impuesto a la industria y comercio,886917090,163287797,13017711.56
8/4/2022,Retención Impuesto al Valor Agregado,850366704,145175337,2176984.77
30/04/2022,Costo de PayDay,875904229,158392429,13799884.23
5/1/2022,Cobro,842984965,157884309,6029639.34
23/02/2022,Retención Impuesto al Valor Agregado,880886507,143699261,10909646.68
20/05/2022,Retención Impuesto a la industria y comercio,870856894,166777442,13769428.23
22/07/2022,Costo de PayDay,888669499,148420123,9855512.43
11/5/2022,Cobro,888055866,164223716,13937884.86
18/06/2022,Cobro,887059616,154761979,3244090.74
12/5/2022,Retención Impuesto a la fuente,879108368,148107030,3004561.88
7/5/2022,Costo de PayDay,856441028,153996850,4529974.49
9/2/2022,Costo de PayDay,847738475,143365274,2199088.15
18/05/2022,Cobro,888873463,150082853,4515929.45
12/7/2022,Retención Impuesto a la fuente,868367422,154519493,6546782.51
23/05/2022,Retención Impuesto al Valor Agregado,835413116,146328970,7406461.52
14/04/2022,Retención Impuesto a la industria y comercio,878695099,159663624,6862347.85
12/1/2022,Costo de PayDay,844404359,154151615,11499688.57
17/03/2022,Costo de PayDay,883396391,143926201,11744441.04
15/02/2022,Costo de PayDay,833511238,151468782,9348150.81
14/01/2022,Retención Impuesto a la fuente,856464871,153271492,2802198.9
14/04/2022,Retención Impuesto al Valor Agregado,878847363,148991458,10841147.25
23/05/2022,Costo de PayDay,847743200,162907254,10079565.98
14/01/2022,Retención Impuesto a la fuente,858093755,149250479,8394798.89
9/7/2022,Retención Impuesto a la fuente,868448154,155766483,14745750.08
2/7/2022,Retención Impuesto al Valor Agregado,863359796,161275606,13777997.4
21/07/2022,Retención Impuesto a la industria y comercio,862403579,151769865,1815838.58
14/03/2022,Cobro,856151563,166778638,8279655.03
2/6/2022,Retención Impuesto a la fuente,866697668,160417409,4027061.13
19/05/2022,Retención Impuesto al Valor Agregado,849099476,157247096,4133270.91
11/4/2022,Retención Impuesto a la industria y comercio,892154090,151470337,1432078.88
20/02/2022,Costo de PayDay,859173174,145890184,11699020.42
9/4/2022,Costo de PayDay,890337553,152499244,2763078.1
2/4/2022,Costo de PayDay,886351679,149950977,14355653.21
5/2/2022,Retención Impuesto a la fuente,875862525,160606150,13346266.06
23/04/2022,Retención Impuesto a la fuente,864100133,163123906,4847347.55
31/03/2022,Retención Impuesto a la fuente,865658789,165994331,14083469.16
12/2/2022,Costo de PayDay,885560871,148598641,10260101.33
2/4/2022,Retención Impuesto a la fuente,857175228,166223437,5890617.55
8/2/2022,Cobro,888153747,152390587,4187951.75
30/04/2022,Retención Impuesto a la industria y comercio,852450544,163543137,8910241.27
22/01/2022,Retención Impuesto a la fuente,886393790,148418145,14130844.74
23/05/2022,Cobro,852164997,156600641,6879036.25
11/6/2022,Cobro,881509567,143340119,7949500.6
29/03/2022,Costo de PayDay,861273362,158542145,4447410.48
15/02/2022,Retención Impuesto a la industria y comercio,850667353,164322501,14461150.89
27/03/2022,Costo de PayDay,883816765,163035514,9857845.77
21/04/2022,Cobro,836386010,151396255,9479123.93
19/07/2022,Cobro,834085882,158654917,2328221
27/06/2022,Retención Impuesto a la industria y comercio,843239135,162895216,8119527.79
10/4/2022,Retención Impuesto a la fuente,883738967,157933021,1212617.04
18/03/2022,Retención Impuesto a la industria y comercio,847665053,160203118,14486471.37
26/01/2022,Cobro,880536261,153544918,8328352.46
5/1/2022,Retención Impuesto a la fuente,861395300,163387528,9815075.04
22/04/2022,Retención Impuesto al Valor Agregado,872471966,161763981,10100539.88
16/04/2022,Cobro,888606166,158484774,14895301.56
12/1/2022,Retención Impuesto a la industria y comercio,885262772,151549060,10515583.12
28/03/2022,Retención Impuesto a la industria y comercio,856108752,162318707,13972181.26
3/5/2022,Retención Impuesto a la fuente,861603415,144812285,14836749.42
22/02/2022,Retención Impuesto al Valor Agregado,842896691,164380589,13562161.03
6/4/2022,Cobro,873068196,157300922,396824.04
25/05/2022,Costo de PayDay,878574210,146103552,6612998.88
27/04/2022,Retención Impuesto a la fuente,876496888,145441350,1845824.41
4/5/2022,Retención Impuesto a la fuente,860098097,155077086,8452974.76
1/6/2022,Cobro,834765634,147974594,6588351.8
19/02/2022,Retención Impuesto al Valor Agregado,852404971,155462197,1859341.48
23/01/2022,Retención Impuesto a la industria y comercio,855593061,161722382,6972051.62
5/4/2022,Costo de PayDay,891590171,145628677,6523379.24
20/06/2022,Cobro,861355884,165990800,3438514.61
8/4/2022,Costo de PayDay,834063626,155439820,979805.71
28/03/2022,Costo de PayDay,852777069,161885357,2414040.02
15/05/2022,Costo de PayDay,849593707,160062614,10425710.12
6/6/2022,Costo de PayDay,859890616,149770627,13539951.26
11/5/2022,Retención Impuesto al Valor Agregado,890873729,146967049,9030860.96
23/03/2022,Retención Impuesto al Valor Agregado,882041063,149408967,4355703.79
15/03/2022,Retención Impuesto al Valor Agregado,847679459,144794180,10645716.06
4/5/2022,Costo de PayDay,856390913,149883528,931948.47
8/3/2022,Retención Impuesto al Valor Agregado,837716891,158507858,448515.95
11/7/2022,Retención Impuesto al Valor Agregado,862352462,166014345,1188614.64
10/6/2022,Cobro,849753326,150824360,9008440.59
20/06/2022,Costo de PayDay,869121589,156840901,12389983.32
1/2/2022,Retención Impuesto a la industria y comercio,877310910,146553908,137777.03
15/03/2022,Retención Impuesto al Valor Agregado,875120182,163634813,1473653.24
3/2/2022,Cobro,889379103,165104068,9465173.41
14/01/2022,Retención Impuesto a la fuente,889715180,159040219,4697957.61
1/5/2022,Retención Impuesto a la fuente,882083389,150222862,7456889.31
16/05/2022,Cobro,855447164,153076079,4631659.96
13/05/2022,Retención Impuesto al Valor Agregado,862117942,163301292,11322923.18
12/4/2022,Retención Impuesto a la fuente,837777182,159345419,5991584.88
7/1/2022,Retención Impuesto a la fuente,833001238,145741826,4137146.23
11/5/2022,Retención Impuesto a la industria y comercio,858598743,152256695,5130730.16
10/3/2022,Costo de PayDay,867873690,160857531,9726285.61
25/06/2022,Cobro,848569050,150808433,13590324.74
2/3/2022,Cobro,871676443,156406629,12532849.36
16/02/2022,Costo de PayDay,843019811,143351788,3222424.89
15/04/2022,Retención Impuesto a la fuente,863615661,157495629,12272296.41
25/01/2022,Costo de PayDay,890834074,150435863,2526181.56
3/7/2022,Retención Impuesto al Valor Agregado,842876902,161817897,4008598.66
20/07/2022,Retención Impuesto a la industria y comercio,884668825,163664392,7566079.88
6/5/2022,Retención Impuesto al Valor Agregado,882274841,154013054,934695.86
9/1/2022,Retención Impuesto al Valor Agregado,846980320,156342824,6864184.62
3/1/2022,Cobro,849921973,159157292,4396270.64
27/02/2022,Costo de PayDay,885305805,156890276,6133067.35
7/6/2022,Costo de PayDay,883257253,156370306,6128946.52
4/5/2022,Retención Impuesto a la industria y comercio,869606637,145664668,2768322.22
28/07/2022,Cobro,885936963,163840172,3245035.42
9/6/2022,Retención Impuesto a la fuente,860031531,161697562,14842957.64
1/3/2022,Retención Impuesto al Valor Agregado,836625473,152212618,7272047.53
12/7/2022,Retención Impuesto a la fuente,891424002,155768329,8214786.67
22/07/2022,Retención Impuesto al Valor Agregado,848058904,145331271,8665070.29
4/5/2022,Retención Impuesto al Valor Agregado,849658445,145143413,1281401.3
17/07/2022,Retención Impuesto a la industria y comercio,877599302,163170631,12883750.11
26/07/2022,Costo de PayDay,877190885,164390012,13020986.06
6/1/2022,Retención Impuesto al Valor Agregado,878390728,163107335,14361813.84
25/05/2022,Costo de PayDay,845252653,164943146,2060001.75
27/02/2022,Retención Impuesto al Valor Agregado,872966282,151908354,6364378.3
29/06/2022,Costo de PayDay,858743531,160601375,4664790.35
8/2/2022,Retención Impuesto a la industria y comercio,879737868,160603156,4992575.77
10/3/2022,Retención Impuesto al Valor Agregado,858492127,162963937,13176560.58
10/2/2022,Retención Impuesto a la fuente,841874617,167264516,2928327.55
29/06/2022,Costo de PayDay,885501439,152075879,9562425.61
2/3/2022,Retención Impuesto al Valor Agregado,837531656,156103648,14656584.55
18/04/2022,Retención Impuesto a la industria y comercio,856801337,146570524,6338219.06
19/05/2022,Costo de PayDay,849637230,154513208,6739280.78
1/7/2022,Costo de PayDay,835293527,150694157,7233043.19
6/4/2022,Costo de PayDay,875390523,156838050,9259883.47
14/01/2022,Cobro,875158590,156136160,13750005.62
9/7/2022,Retención Impuesto al Valor Agregado,871578309,144813440,12503178.14
27/07/2022,Retención Impuesto al Valor Agregado,870983171,152509108,14975288.75
15/01/2022,Costo de PayDay,859361820,155591113,1056894.58
31/05/2022,Retención Impuesto a la industria y comercio,892372434,149972899,10316977.03
1/2/2022,Retención Impuesto a la fuente,842711575,156834254,1506754.94
10/6/2022,Costo de PayDay,852084135,144838265,14403545.12
5/3/2022,Costo de PayDay,868835382,158969368,12323094.62
12/5/2022,Cobro,862658138,161014214,3346243.88
1/5/2022,Cobro,889237342,166117920,13988086.96
27/01/2022,Retención Impuesto a la fuente,834008211,162562037,6153217.75
25/07/2022,Retención Impuesto a la fuente,876764870,154986814,11533741.66
7/6/2022,Retención Impuesto al Valor Agregado,841409926,144176878,1713175.69
9/1/2022,Costo de PayDay,885863614,150197864,4952649.29
21/05/2022,Cobro,849584106,144050176,14156855.42
3/3/2022,Cobro,853287011,158178573,7460026.32
25/05/2022,Retención Impuesto al Valor Agregado,867235391,149577705,9664595.84
5/2/2022,Cobro,875551768,146235604,13619503.08
15/05/2022,Costo de PayDay,880191906,166846018,3076919.03
25/04/2022,Retención Impuesto a la fuente,884946767,158484744,9620468.59
13/06/2022,Retención Impuesto a la fuente,865949989,150999809,5069727.83
25/01/2022,Retención Impuesto a la industria y comercio,858185999,149489288,6014487.4
22/05/2022,Retención Impuesto a la fuente,846204130,148466523,3267625.82
13/02/2022,Retención Impuesto a la fuente,869594498,143872472,11466571.47
23/04/2022,Costo de PayDay,855862862,160960630,7226208.98
17/01/2022,Retención Impuesto a la fuente,875919901,149634916,13634545.42
2/7/2022,Retención Impuesto al Valor Agregado,856021108,162244217,9304509.98
16/07/2022,Costo de PayDay,870640464,167281859,10065851.86
30/05/2022,Retención Impuesto a la industria y comercio,838623909,160045221,2293432.86
23/02/2022,Costo de PayDay,847380433,165304735,87588.13
8/1/2022,Retención Impuesto a la industria y comercio,854420901,158737595,11697889.9
8/5/2022,Costo de PayDay,887526115,152115505,4155351.77
22/03/2022,Cobro,854025522,145999356,12767416.07
5/1/2022,Costo de PayDay,833134402,167219493,12114649.08
14/02/2022,Cobro,890285292,157698066,12647949.88
11/5/2022,Retención Impuesto a la industria y comercio,852026490,150494935,4012443.3
19/04/2022,Retención Impuesto a la fuente,840736728,160765554,6882357.58
14/01/2022,Retención Impuesto al Valor Agregado,876107879,154051503,13081185.89
12/4/2022,Retención Impuesto al Valor Agregado,868451957,150071527,7791140.83
4/2/2022,Retención Impuesto al Valor Agregado,884507275,156836511,6533799.77
25/07/2022,Retención Impuesto al Valor Agregado,892544128,161721528,1153073.03
8/1/2022,Retención Impuesto al Valor Agregado,865486156,147712256,1180157.44
15/04/2022,Cobro,849306648,161230431,5267808.49
3/4/2022,Retención Impuesto a la industria y comercio,872340554,145036141,10363341.58
11/1/2022,Cobro,866520353,145742655,8054555.31
26/06/2022,Costo de PayDay,858796027,166806865,4110068.77
1/3/2022,Costo de PayDay,852822588,153917838,7470784.1
14/01/2022,Retención Impuesto a la fuente,862195133,147232200,9008920.61
10/2/2022,Retención Impuesto al Valor Agregado,838310953,166949867,274278.53
11/3/2022,Retención Impuesto a la industria y comercio,851375907,157721983,3154068.25
4/4/2022,Retención Impuesto al Valor Agregado,873904535,146795547,3831619.52
6/4/2022,Cobro,836318331,164932664,11458209
10/6/2022,Retención Impuesto a la fuente,852172860,150372348,13182533.03
9/5/2022,Retención Impuesto al Valor Agregado,847197022,166864084,6973129.2
23/07/2022,Retención Impuesto a la fuente,864076146,145066847,2303775.23
2/3/2022,Costo de PayDay,868217341,161429444,7676519.74
10/3/2022,Retención Impuesto a la fuente,884889805,165581754,9425367.99
29/01/2022,Retención Impuesto a la industria y comercio,841417372,149928727,13812357.44
16/04/2022,Retención Impuesto a la fuente,873268596,145893291,1561970.84
1/5/2022,Retención Impuesto a la fuente,882173893,149660846,8120195.17
18/05/2022,Retención Impuesto a la industria y comercio,883600902,151963691,10215034.16
18/03/2022,Retención Impuesto al Valor Agregado,852090007,148188288,2510826.61
5/5/2022,Retención Impuesto a la industria y comercio,878980942,166086122,13613638
22/01/2022,Retención Impuesto a la industria y comercio,836592541,158578645,14984536.5
29/01/2022,Retención Impuesto a la industria y comercio,838229971,143981765,10337810.37
14/03/2022,Costo de PayDay,883540699,162881004,10818962.43
13/06/2022,Retención Impuesto al Valor Agregado,890969603,146092878,6131767.41
27/01/2022,Retención Impuesto a la fuente,888674764,164981635,9815428.92
22/06/2022,Retención Impuesto a la fuente,888792439,147667599,6460459.95
24/03/2022,Retención Impuesto al Valor Agregado,867986667,159945871,6505938.89
8/1/2022,Costo de PayDay,875987647,148414648,13302591.38
26/06/2022,Costo de PayDay,849821152,156366382,3455946.72
22/07/2022,Retención Impuesto a la fuente,850135936,152592238,11303376.24
9/2/2022,Retención Impuesto al Valor Agregado,852460484,144062424,6930539.89
4/5/2022,Cobro,856250368,153121471,5773746.82
25/02/2022,Retención Impuesto al Valor Agregado,874199621,164782164,10182776.47
18/06/2022,Retención Impuesto a la industria y comercio,847908816,166741011,4458474.13
12/1/2022,Retención Impuesto a la fuente,872491165,153780774,9082022.17
7/6/2022,Retención Impuesto a la fuente,848922624,147862314,10196785.8
9/5/2022,Cobro,889242682,159193336,14088812.3
26/07/2022,Costo de PayDay,890287851,162223631,13498915.85
10/5/2022,Cobro,846329388,156563517,3205661.02
15/06/2022,Costo de PayDay,879894268,149509371,7967409.51
30/05/2022,Retención Impuesto a la industria y comercio,865017145,160242075,11960449.45
4/5/2022,Retención Impuesto a la fuente,839584644,162952555,12659379.73
11/7/2022,Retención Impuesto a la fuente,840640930,146166469,11620336.66
4/1/2022,Retención Impuesto a la fuente,864418443,163267744,13302667.23
17/02/2022,Costo de PayDay,871501591,149089521,1484403.04
8/5/2022,Retención Impuesto al Valor Agregado,855322505,156338177,7779404.21
16/05/2022,Cobro,879552129,158504650,9667269.87
6/7/2022,Retención Impuesto al Valor Agregado,872342065,165743743,4262165.63
8/5/2022,Retención Impuesto a la industria y comercio,865638599,152522580,11082647.45
7/4/2022,Costo de PayDay,866721647,156339718,8447619.65
13/06/2022,Cobro,887209182,163352120,5040726.21
8/1/2022,Cobro,871258033,162582276,11750647.31
28/03/2022,Costo de PayDay,858073777,151020992,818037.08
30/01/2022,Retención Impuesto a la industria y comercio,886747478,152938104,377576.12
22/07/2022,Retención Impuesto a la industria y comercio,861566073,159217821,6284044.48
15/03/2022,Retención Impuesto a la industria y comercio,880226382,163469855,7084179.78
7/6/2022,Retención Impuesto a la industria y comercio,865573434,163642328,13794387.91
7/2/2022,Costo de PayDay,864153154,161969408,12638156.81
28/04/2022,Retención Impuesto al Valor Agregado,837100164,156198698,2603551.59
22/02/2022,Retención Impuesto a la industria y comercio,851831766,146749653,13820132.91
7/1/2022,Retención Impuesto a la fuente,874809280,152989533,4102089.88
16/02/2022,Cobro,867086107,167132818,12647969.79
15/02/2022,Retención Impuesto al Valor Agregado,839205637,144959001,7401689.2
12/1/2022,Retención Impuesto a la industria y comercio,870051939,144819065,11645742.64
19/04/2022,Costo de PayDay,874733479,162511129,14179426.29
9/3/2022,Retención Impuesto a la industria y comercio,876855411,164330167,1104485.83
8/2/2022,Retención Impuesto al Valor Agregado,888671694,156489825,2651981.5
20/02/2022,Costo de PayDay,875257561,160768891,10432245.2
7/7/2022,Retención Impuesto a la fuente,872000776,157867245,2521610.54
23/06/2022,Retención Impuesto al Valor Agregado,848769734,144651211,8115307.8
9/4/2022,Retención Impuesto al Valor Agregado,878467325,156514469,9789702.02
2/5/2022,Retención Impuesto a la fuente,883083508,156007578,8992204.15
3/7/2022,Retención Impuesto a la fuente,881371937,145924168,14544996.37
25/03/2022,Costo de PayDay,853977615,143698153,2902929.58
21/04/2022,Cobro,878704186,152990918,899772.26
5/2/2022,Retención Impuesto a la fuente,843711831,165794003,2614566.97
22/05/2022,Retención Impuesto a la industria y comercio,849851019,150832852,2717167.73
18/02/2022,Costo de PayDay,886515495,160108905,14373519.5
19/07/2022,Retención Impuesto al Valor Agregado,885387098,166231654,10723408.58
12/1/2022,Costo de PayDay,844044779,150197872,14318527.78
23/01/2022,Cobro,852514794,144634412,10558440.47
22/07/2022,Costo de PayDay,866513159,148033857,6282774.77
16/04/2022,Retención Impuesto a la industria y comercio,878193068,150678565,11312206.17
5/2/2022,Retención Impuesto a la fuente,849122674,157550724,12514510.1
22/07/2022,Retención Impuesto a la industria y comercio,854583470,159938703,10107605.9
21/06/2022,Retención Impuesto a la fuente,880716360,154933375,14287980.9
19/07/2022,Retención Impuesto a la fuente,869607355,160882299,7560913.41
30/05/2022,Retención Impuesto a la industria y comercio,852662658,157635234,2437163.8
11/5/2022,Retención Impuesto al Valor Agregado,886736429,146611874,12016266.2
17/02/2022,Retención Impuesto a la fuente,844236612,165087434,2770423.93
28/01/2022,Retención Impuesto a la industria y comercio,880798930,145812430,12891935.08
14/06/2022,Cobro,834762855,159426034,788253.35
15/04/2022,Retención Impuesto a la fuente,847794613,145825585,4775604.67
3/2/2022,Retención Impuesto a la industria y comercio,882421075,160538134,13106079.16
14/01/2022,Retención Impuesto a la industria y comercio,877813591,149552174,2862046.13
5/1/2022,Retención Impuesto a la industria y comercio,879160720,167278391,8885732.74
13/06/2022,Retención Impuesto a la fuente,857099415,164953923,3390446.47
13/04/2022,Cobro,885032867,147980480,6990051.25
14/04/2022,Costo de PayDay,887170399,155419464,3992680.08
16/07/2022,Cobro,836431782,146196484,4266801.12
27/04/2022,Costo de PayDay,860752714,165516172,2692505.37
9/4/2022,Retención Impuesto a la fuente,861776592,159933965,2861117.86
8/3/2022,Cobro,885212344,159241158,6248163.81
6/7/2022,Retención Impuesto a la fuente,887924613,166016868,156875.71
27/06/2022,Retención Impuesto al Valor Agregado,832775763,153000831,4869325.4
13/06/2022,Costo de PayDay,888933869,145362489,10636361.53
15/01/2022,Retención Impuesto a la industria y comercio,849673967,167241534,3131266.66
4/2/2022,Costo de PayDay,870828940,155108622,7341877.08
17/01/2022,Cobro,845835754,155250344,3242117.86
6/7/2022,Retención Impuesto a la fuente,835885812,157596028,10780557.48
1/7/2022,Retención Impuesto a la fuente,861701768,144356996,8793731.01
1/3/2022,Retención Impuesto a la fuente,868656915,150849496,5317574.6
9/7/2022,Retención Impuesto al Valor Agregado,889885159,150884940,9066098.54
30/04/2022,Retención Impuesto a la industria y comercio,860643057,153367218,498360.6
13/02/2022,Retención Impuesto a la industria y comercio,883367702,146383099,2834804.83
4/4/2022,Cobro,836341678,159403129,14472285
24/06/2022,Costo de PayDay,863160161,145390783,8310497.01
12/7/2022,Retención Impuesto a la fuente,856749699,148270593,13629006.21
4/3/2022,Cobro,850628716,152719276,3932103.54
18/04/2022,Costo de PayDay,859831400,156413015,11718103.88
13/03/2022,Retención Impuesto al Valor Agregado,883415202,152548197,6048077.72
15/06/2022,Retención Impuesto a la industria y comercio,843727378,161415539,8383902.4
10/6/2022,Retención Impuesto a la fuente,859993377,152185895,9271676.3
29/03/2022,Retención Impuesto al Valor Agregado,883204528,153644211,7602911.54
8/3/2022,Costo de PayDay,886973541,161673029,3922984.64
19/04/2022,Retención Impuesto a la industria y comercio,855525400,157980028,13901163.76
15/04/2022,Retención Impuesto a la industria y comercio,877696173,153089521,12674555.05
11/2/2022,Retención Impuesto a la industria y comercio,885262886,157005443,601153.96
29/06/2022,Costo de PayDay,846552405,161723277,8457169.27
21/07/2022,Retención Impuesto a la industria y comercio,856087628,164470740,8232644.36
24/02/2022,Costo de PayDay,860770177,145912847,10912988.42
22/04/2022,Retención Impuesto al Valor Agregado,874975578,159789006,9942600.74
6/7/2022,Retención Impuesto al Valor Agregado,841988507,154790558,3977005.91
26/07/2022,Retención Impuesto a la fuente,858669040,152610969,9728890.67
