date_created,Concept,movement_number,reference,amount
22/02/2022,Retención Impuesto al Valor Agregado,880121028,157988637,11720979.48
28/06/2022,Retención Impuesto al Valor Agregado,886268642,159631974,8806503.12
03/02/2022,Costo de PayDay,848140511,146074214,12916654.84
25/06/2022,Retención Impuesto a la fuente,857306598,148458939,14125581.28
26/02/2022,Retención Impuesto a la fuente,844178114,148075617,7925410.23
18/02/2022,Retención Impuesto al Valor Agregado,883797555,149177787,487742.78
15/05/2022,Retención Impuesto al Valor Agregado,888210765,159324813,4965016.11
13/07/2022,Costo de PayDay,887902611,156600174,14132.63
18/06/2022,Cobro,839608230,163983367,8884345.21
15/01/2022,Retención Impuesto a la fuente,861942392,145632248,11503415.47
17/01/2022,Retención Impuesto al Valor Agregado,848071953,163064529,7926842.05
28/04/2022,Retención Impuesto a la fuente,884702487,145022686,3310801.12
25/07/2022,Retención Impuesto a la fuente,871249912,166593124,7882882.16
26/01/2022,Retención Impuesto a la industria y comercio,874972502,146891512,11647161.05
20/04/2022,Cobro,835058071,166253086,14507421.13
31/05/2022,Cobro,851196863,152993284,1378141.77
28/04/2022,Costo de PayDay,891936678,153540954,3444839.43
13/02/2022,Retención Impuesto al Valor Agregado,837847577,161311425,1970061.94
03/02/2022,Retención Impuesto a la industria y comercio,863784030,145559899,8205421.62
06/02/2022,Retención Impuesto a la industria y comercio,847026760,148921695,250726.4
18/07/2022,Retención Impuesto a la fuente,858293619,166905425,4622201.75
29/03/2022,Cobro,878045026,144836296,3601519.06
22/01/2022,Retención Impuesto a la fuente,882508019,151108462,607403.39
24/03/2022,Retención Impuesto al Valor Agregado,847562348,143999930,5625152.1
10/04/2022,Retención Impuesto al Valor Agregado,876686936,145750737,8472556.77
12/07/2022,Retención Impuesto a la industria y comercio,837576014,151775899,8693691.43
23/02/2022,Retención Impuesto a la industria y comercio,874635739,149588434,7718815.87
31/05/2022,Retención Impuesto a la industria y comercio,885691234,146660393,5854746.27
08/04/2022,Retención Impuesto al Valor Agregado,885878099,155190269,343255.43
05/04/2022,Retención Impuesto al Valor Agregado,891828478,164928432,9500477.06
29/01/2022,Retención Impuesto a la industria y comercio,853716959,163621960,2877736.98
16/02/2022,Retención Impuesto al Valor Agregado,877848035,165281367,9936672.3
11/02/2022,Retención Impuesto al Valor Agregado,869081070,163832205,13036410.38
16/04/2022,Costo de PayDay,860611805,149185873,4769943.6
18/07/2022,Retención Impuesto al Valor Agregado,878069585,147343063,4764876.14
05/03/2022,Retención Impuesto al Valor Agregado,870529144,145896194,2147488.02
16/01/2022,Cobro,863438246,155820230,11675795.81
07/01/2022,Retención Impuesto a la fuente,865956456,164665197,446284.84
01/03/2022,Retención Impuesto a la industria y comercio,852700049,153350799,6908748.75
09/02/2022,Cobro,844323460,152692744,3646261.24
03/07/2022,Retención Impuesto a la fuente,863170465,154235307,3588747.82
02/07/2022,Retención Impuesto al Valor Agregado,866763009,145197900,1840298.75
04/05/2022,Retención Impuesto al Valor Agregado,833864641,155843102,12135006.96
03/03/2022,Retención Impuesto a la industria y comercio,844789960,164438678,1163761.75
14/04/2022,Retención Impuesto al Valor Agregado,873678078,153409128,9114220.21
13/06/2022,Cobro,857390076,151902834,14254807.42
01/03/2022,Retención Impuesto a la industria y comercio,880542040,164228910,1303745.37
29/04/2022,Retención Impuesto a la fuente,885923993,153179538,481790.74
14/01/2022,Retención Impuesto a la industria y comercio,841101559,166635838,6667860.08
14/02/2022,Retención Impuesto al Valor Agregado,883980871,159810032,9155977.89
19/04/2022,Cobro,879921805,154020594,1236964.51
03/03/2022,Retención Impuesto al Valor Agregado,858998258,152386299,12121277.81
17/02/2022,Retención Impuesto a la industria y comercio,865438648,143889018,5431129.54
14/03/2022,Costo de PayDay,858692734,158932438,8459793.84
21/01/2022,Costo de PayDay,868418956,151360855,10657897.15
10/03/2022,Costo de PayDay,885154373,166450788,6539697.71
22/03/2022,Retención Impuesto al Valor Agregado,887006642,147474313,10767509.11
03/05/2022,Retención Impuesto al Valor Agregado,877740253,165886612,517971.29
03/03/2022,Retención Impuesto a la industria y comercio,838420832,146977121,11727231.82
20/05/2022,Retención Impuesto a la fuente,870808181,165638354,12854578.73
09/01/2022,Costo de PayDay,856194131,144527582,200612.2
28/03/2022,Retención Impuesto al Valor Agregado,883218250,156944791,12058650.68
24/02/2022,Retención Impuesto al Valor Agregado,857569969,148930359,11623435.45
13/01/2022,Retención Impuesto al Valor Agregado,843359930,161573218,3661483.15
05/01/2022,Retención Impuesto a la fuente,879597912,150161892,2219127.5
05/07/2022,Retención Impuesto a la fuente,851970481,160758828,7259760.5
04/05/2022,Costo de PayDay,855471657,163921151,12694580.86
22/06/2022,Retención Impuesto a la fuente,867359148,154253383,2377932.25
15/07/2022,Costo de PayDay,890251309,161867367,3975417.37
25/06/2022,Retención Impuesto al Valor Agregado,840625754,161493662,9557563.33
31/03/2022,Retención Impuesto a la fuente,856078462,144838732,12011670.68
12/02/2022,Retención Impuesto a la industria y comercio,837857508,156502259,3346445.07
31/01/2022,Retención Impuesto a la fuente,882384618,159888668,10333673.73
22/01/2022,Cobro,850766127,161495366,8408015.12
02/02/2022,Cobro,856922966,150994305,3268196.35
04/06/2022,Retención Impuesto a la industria y comercio,867453887,165046672,13782184.31
08/04/2022,Retención Impuesto al Valor Agregado,871076530,149523044,3973966.07
25/07/2022,Retención Impuesto a la industria y comercio,849284573,147296095,4216380.01
07/07/2022,Retención Impuesto a la fuente,864738740,143928620,3019006.54
15/05/2022,Retención Impuesto a la industria y comercio,866638823,163692294,7400201.39
08/04/2022,Costo de PayDay,833946548,145094231,449639.25
08/04/2022,Retención Impuesto a la industria y comercio,843407645,158117745,9205154.98
17/06/2022,Retención Impuesto a la fuente,866334978,159549866,459952.07
27/05/2022,Cobro,855473654,165032252,9459031.79
12/04/2022,Retención Impuesto a la fuente,853238382,166464530,9100208.95
05/07/2022,Cobro,871366785,158481155,12995378.5
27/02/2022,Costo de PayDay,852375603,155390718,1753796.03
15/03/2022,Retención Impuesto al Valor Agregado,863780714,163998707,14735763.12
13/06/2022,Cobro,847382057,166732368,14737657.5
23/02/2022,Cobro,858046645,147687273,8486493.94
07/03/2022,Retención Impuesto a la fuente,883987249,152339626,81006.44
22/04/2022,Retención Impuesto a la industria y comercio,874410110,156523838,14300906.9
05/04/2022,Costo de PayDay,840453438,148962909,4904253.8
23/06/2022,Retención Impuesto a la fuente,874392169,153383034,10502554.92
05/04/2022,Cobro,875044069,144558192,8346551.51
03/06/2022,Cobro,858912201,163269286,8655931.57
23/02/2022,Retención Impuesto al Valor Agregado,871665391,153655636,3267561.26
20/06/2022,Retención Impuesto al Valor Agregado,851875265,154589012,13026382.27
13/06/2022,Costo de PayDay,836033634,166643839,10969098.65
09/05/2022,Costo de PayDay,840705695,147271901,10210061.35
26/04/2022,Costo de PayDay,851891607,147209955,11276951.24
06/04/2022,Retención Impuesto a la fuente,892619195,148715300,3370879.18
15/06/2022,Retención Impuesto a la industria y comercio,864096104,143853946,14341638.71
25/05/2022,Retención Impuesto a la fuente,850282474,155264500,9831723.4
04/05/2022,Retención Impuesto a la industria y comercio,868960973,150222305,10204770.25
30/01/2022,Cobro,840074209,158060185,4094639.83
13/05/2022,Cobro,848984605,157606469,7686375.44
18/02/2022,Retención Impuesto a la fuente,868775668,148528529,1632156.88
03/05/2022,Retención Impuesto al Valor Agregado,838590678,145299871,849450.21
29/07/2022,Retención Impuesto a la industria y comercio,881182724,151005913,8902052.49
08/02/2022,Costo de PayDay,861864672,153139825,9969044.11
04/05/2022,Costo de PayDay,871712515,161460038,2323138.02
09/02/2022,Retención Impuesto al Valor Agregado,855171224,152839243,13827497.12
01/02/2022,Retención Impuesto a la fuente,834715664,161392540,8081682.95
14/01/2022,Retención Impuesto al Valor Agregado,881245609,165820049,3815944.51
11/04/2022,Retención Impuesto al Valor Agregado,849656124,163483712,14474753.18
27/07/2022,Retención Impuesto a la industria y comercio,879714042,166349442,13886781.36
28/05/2022,Cobro,835926879,152178260,12903984.56
17/07/2022,Retención Impuesto a la industria y comercio,868292667,148286997,1892297.02
09/04/2022,Retención Impuesto al Valor Agregado,873157367,163917018,12104224.4
20/01/2022,Retención Impuesto al Valor Agregado,851919919,162486361,6651644.38
18/01/2022,Cobro,866819931,162934838,13815099.96
23/01/2022,Retención Impuesto a la industria y comercio,855423579,164533739,3117486.04
22/03/2022,Cobro,837494790,163212946,14746390.03
21/01/2022,Retención Impuesto a la industria y comercio,837491665,151273441,6705753.54
18/01/2022,Costo de PayDay,860105075,144565909,5172014.5
20/01/2022,Retención Impuesto a la industria y comercio,875086582,163770901,4613527.63
28/01/2022,Retención Impuesto al Valor Agregado,887066395,151620759,6880414.36
16/04/2022,Retención Impuesto al Valor Agregado,844343258,152167283,2760196.79
28/01/2022,Retención Impuesto al Valor Agregado,865621048,150864300,13198895.66
12/02/2022,Retención Impuesto a la industria y comercio,845727256,166185042,11382852.97
27/04/2022,Retención Impuesto al Valor Agregado,845303543,144583827,11510691.81
28/05/2022,Retención Impuesto a la industria y comercio,839012329,147919352,12115495.6
02/05/2022,Retención Impuesto a la industria y comercio,834635363,162998906,12305307.47
12/02/2022,Retención Impuesto al Valor Agregado,858488410,151174410,4571326.34
26/05/2022,Retención Impuesto a la fuente,842231260,159850602,4080969.91
30/06/2022,Cobro,862776357,158875971,196427.71
16/05/2022,Retención Impuesto a la fuente,858978120,156583139,10604845.22
17/07/2022,Cobro,852614522,146986711,6160021.86
02/07/2022,Cobro,865822854,166111256,9064089.32
18/06/2022,Retención Impuesto al Valor Agregado,866093954,167182100,13976922.78
27/01/2022,Retención Impuesto al Valor Agregado,855049480,153764251,8628022.8
26/07/2022,Cobro,863301765,160642044,3153567.15
22/03/2022,Retención Impuesto a la industria y comercio,851243198,163277098,2993763.17
17/02/2022,Cobro,842065719,151408663,13305328.77
03/02/2022,Costo de PayDay,891248732,152924011,586233.2
24/06/2022,Retención Impuesto a la industria y comercio,870355831,159008587,13441418.97
20/07/2022,Cobro,849138465,156475503,7990964.65
26/02/2022,Cobro,840346383,150960386,13674531.88
25/07/2022,Retención Impuesto a la fuente,837940312,160576239,7499312.07
05/05/2022,Retención Impuesto a la industria y comercio,878090850,164182078,3864876.0
11/07/2022,Retención Impuesto al Valor Agregado,845046065,165155578,5328799.9
31/01/2022,Retención Impuesto a la industria y comercio,861419443,148741718,11712218.81
23/02/2022,Costo de PayDay,867647016,150961750,13600859.47
27/04/2022,Cobro,862441872,155572170,12834771.78
10/01/2022,Retención Impuesto al Valor Agregado,884968861,161055824,13141685.28
08/03/2022,Costo de PayDay,883357124,158212771,8631166.75
26/05/2022,Costo de PayDay,876285557,151408441,12039376.04
20/05/2022,Retención Impuesto a la industria y comercio,887493515,156167189,3221830.63
16/07/2022,Retención Impuesto a la industria y comercio,834456171,163457247,4315133.24
20/06/2022,Retención Impuesto al Valor Agregado,863143933,158258977,11593443.06
27/05/2022,Costo de PayDay,865825879,146040745,9773578.25
02/06/2022,Cobro,847602827,157583446,11213889.92
21/01/2022,Costo de PayDay,867515361,159292195,13691511.09
01/05/2022,Cobro,842391941,153764587,12943555.46
28/06/2022,Retención Impuesto a la fuente,869440277,147479551,14856677.66
16/05/2022,Retención Impuesto a la fuente,864919232,167019779,14948272.93
04/07/2022,Retención Impuesto a la fuente,860694419,155930312,4072309.97
29/03/2022,Retención Impuesto a la industria y comercio,868448493,151368354,14169279.94
19/05/2022,Retención Impuesto al Valor Agregado,850576005,145695308,1474950.88
27/06/2022,Retención Impuesto al Valor Agregado,838796035,149939618,3769839.51
19/03/2022,Retención Impuesto a la fuente,867810859,156922156,807971.12
18/07/2022,Costo de PayDay,839192809,152114786,6417437.71
03/04/2022,Retención Impuesto al Valor Agregado,852224742,151514541,11262325.09
18/02/2022,Costo de PayDay,833376313,152611573,11022835.91
31/01/2022,Retención Impuesto a la fuente,887504748,163366261,1544466.39
28/02/2022,Retención Impuesto al Valor Agregado,837475999,162176573,11076082.77
28/07/2022,Retención Impuesto a la fuente,845539728,162718931,1682005.55
30/05/2022,Retención Impuesto a la industria y comercio,858910145,160179446,7508246.82
26/06/2022,Costo de PayDay,847460784,165706369,8281071.03
12/07/2022,Retención Impuesto a la fuente,863332562,154628779,1153748.2
07/07/2022,Costo de PayDay,857347508,156047026,2590149.71
04/01/2022,Retención Impuesto a la fuente,833339636,149330056,9900515.27
09/05/2022,Costo de PayDay,864745947,162333719,1514156.91
20/06/2022,Retención Impuesto al Valor Agregado,879457387,157797335,1740078.88
14/06/2022,Cobro,846557426,154665093,1361485.43
16/02/2022,Costo de PayDay,883679473,150109092,10545163.23
06/06/2022,Retención Impuesto a la industria y comercio,874605149,148975407,14888466.93
19/04/2022,Cobro,882688953,156001608,4045892.81
16/04/2022,Retención Impuesto a la industria y comercio,871465999,146959619,2949827.82
14/02/2022,Retención Impuesto a la fuente,854775217,162438949,14547078.89
07/07/2022,Cobro,843448909,161949971,6438664.71
05/07/2022,Retención Impuesto al Valor Agregado,866522186,161116845,11682126.02
11/06/2022,Costo de PayDay,849600033,144948126,1162501.63
15/02/2022,Retención Impuesto a la industria y comercio,867740244,147880918,7930980.13
21/06/2022,Costo de PayDay,853715673,154970875,5636081.37
25/04/2022,Costo de PayDay,841354429,143672193,11399349.28
08/01/2022,Costo de PayDay,866519239,158425839,3806387.31
28/01/2022,Retención Impuesto a la fuente,847910112,148354477,6130297.27
02/06/2022,Retención Impuesto a la fuente,872557830,162837297,4237008.71
05/01/2022,Cobro,884721275,153239381,6640832.33
08/02/2022,Retención Impuesto a la industria y comercio,879019794,158261738,1970231.0
25/01/2022,Retención Impuesto a la industria y comercio,884410726,159067796,3958540.57
04/02/2022,Retención Impuesto a la fuente,891926753,145158517,9461241.36
24/01/2022,Retención Impuesto al Valor Agregado,844702928,158108139,4001225.32
31/03/2022,Costo de PayDay,840029055,152658450,3128253.6
13/04/2022,Retención Impuesto a la industria y comercio,883346471,155930508,2268771.27
24/06/2022,Cobro,848710678,161429743,5520476.1
14/06/2022,Retención Impuesto a la fuente,890589324,164646308,3598577.16
15/01/2022,Costo de PayDay,857138361,165917082,9341497.7
03/01/2022,Retención Impuesto al Valor Agregado,886742048,146648177,931070.79
26/01/2022,Retención Impuesto a la industria y comercio,854003964,144463650,1777370.71
17/06/2022,Retención Impuesto al Valor Agregado,866808232,147072925,2662913.0
07/01/2022,Retención Impuesto al Valor Agregado,862327444,161674475,4710922.34
10/07/2022,Costo de PayDay,888319943,147688892,3894151.03
20/03/2022,Cobro,876559048,161880620,5219114.61
13/04/2022,Cobro,879874842,153410682,7407182.1
26/03/2022,Cobro,833105626,163361593,9020886.76
21/05/2022,Retención Impuesto al Valor Agregado,857244562,147881750,13882638.01
12/05/2022,Retención Impuesto a la fuente,846592123,153301648,6063225.94
19/07/2022,Costo de PayDay,851669988,152454705,11733004.13
10/04/2022,Retención Impuesto al Valor Agregado,848772377,165249715,14224899.41
18/06/2022,Cobro,871107205,166617870,2534535.65
08/04/2022,Retención Impuesto al Valor Agregado,844881772,152487038,1605510.03
11/06/2022,Retención Impuesto a la fuente,886912916,152102732,11431021.64
16/05/2022,Costo de PayDay,865186875,162946940,6815123.43
20/07/2022,Retención Impuesto a la fuente,844304374,163323757,5336408.25
04/02/2022,Retención Impuesto a la industria y comercio,875283459,162607031,1977171.49
07/03/2022,Retención Impuesto a la fuente,877119428,157777813,5644635.28
19/03/2022,Retención Impuesto al Valor Agregado,891076094,164990409,1577606.93
19/03/2022,Costo de PayDay,841365602,144838414,14340671.95
28/01/2022,Retención Impuesto a la industria y comercio,875589450,151884396,12192862.51
14/06/2022,Costo de PayDay,880410671,156863368,11290596.99
26/07/2022,Retención Impuesto al Valor Agregado,833245519,145612732,9675871.14
19/03/2022,Retención Impuesto a la fuente,880163538,156592632,5955712.44
08/06/2022,Retención Impuesto a la industria y comercio,859794326,147299288,12831338.81
02/02/2022,Retención Impuesto al Valor Agregado,874508029,146513252,12950740.4
10/03/2022,Retención Impuesto a la fuente,837352495,152156886,3795608.97
23/07/2022,Retención Impuesto a la fuente,876397986,159206633,10095228.42
12/02/2022,Retención Impuesto a la fuente,859065736,164958250,200388.86
21/01/2022,Retención Impuesto a la industria y comercio,839594289,160035216,11964661.62
04/01/2022,Retención Impuesto a la fuente,862430290,151479266,9590791.2
25/04/2022,Retención Impuesto a la fuente,849660767,162623609,3945358.22
28/06/2022,Cobro,857115419,164188723,10649548.48
11/03/2022,Retención Impuesto al Valor Agregado,892036205,148367391,10305128.54
11/04/2022,Retención Impuesto a la fuente,888695257,154020651,7649497.35
12/04/2022,Retención Impuesto a la fuente,884560709,163574710,11220183.57
09/05/2022,Costo de PayDay,862378445,154510924,9680152.64
29/06/2022,Retención Impuesto al Valor Agregado,885704420,143550453,10946656.03
03/05/2022,Cobro,881067742,147231962,4653665.47
20/03/2022,Retención Impuesto a la industria y comercio,844217171,165611200,14307372.16
20/06/2022,Cobro,839004798,143977383,6689121.21
06/01/2022,Costo de PayDay,851188103,143891081,10633089.97
04/04/2022,Retención Impuesto a la industria y comercio,877597113,160435456,427571.4
26/03/2022,Costo de PayDay,852620749,143514865,3532320.86
27/06/2022,Retención Impuesto a la fuente,875797460,149792175,9929184.74
17/06/2022,Retención Impuesto al Valor Agregado,889821597,153776622,11492414.08
29/03/2022,Cobro,870977498,165461890,8384014.32
02/06/2022,Retención Impuesto a la industria y comercio,853433955,149089121,10882410.82
25/05/2022,Retención Impuesto a la fuente,848250200,155915744,4473637.38
21/07/2022,Costo de PayDay,882868862,153783121,1216074.99
25/04/2022,Retención Impuesto a la fuente,876582847,147406479,3990972.84
31/03/2022,Cobro,853781164,157120501,3833555.35
16/04/2022,Costo de PayDay,868276542,151773779,5940015.93
10/05/2022,Retención Impuesto al Valor Agregado,859751224,165533300,5803098.2
05/01/2022,Cobro,867973833,160266584,546783.1
31/03/2022,Retención Impuesto al Valor Agregado,857472971,150502423,9318466.57
04/05/2022,Costo de PayDay,837368262,150370341,5297732.04
11/03/2022,Retención Impuesto a la fuente,878591510,160835498,9721820.34
01/06/2022,Retención Impuesto al Valor Agregado,842135307,157123562,4434691.54
18/05/2022,Cobro,879329298,153440549,8892914.56
19/06/2022,Cobro,890698941,156131256,8255925.6
27/04/2022,Retención Impuesto a la fuente,842910749,161964053,360653.32
25/07/2022,Retención Impuesto a la industria y comercio,848231693,159307411,5885614.19
24/03/2022,Costo de PayDay,881760017,160160926,5295558.96
03/06/2022,Cobro,877976961,154055948,2745705.89
22/04/2022,Retención Impuesto a la industria y comercio,844958291,152318530,4202452.77
06/04/2022,Retención Impuesto a la industria y comercio,889436236,159701833,12330469.57
27/04/2022,Costo de PayDay,838121725,162049700,9083989.61
31/03/2022,Retención Impuesto a la industria y comercio,859910897,155390581,10860309.9
29/06/2022,Costo de PayDay,842695450,167097660,6385380.53
16/07/2022,Retención Impuesto a la industria y comercio,881538573,145008035,11834320.99
14/07/2022,Retención Impuesto al Valor Agregado,883308066,149736231,4211980.3
02/05/2022,Retención Impuesto a la fuente,856572083,164816811,11249044.91
21/01/2022,Retención Impuesto a la industria y comercio,848050348,144188817,2706679.0
17/07/2022,Cobro,882985007,157134552,2872430.99
03/06/2022,Retención Impuesto a la fuente,891769807,159958989,4534942.66
15/07/2022,Retención Impuesto al Valor Agregado,877414607,149937237,2391218.9
26/04/2022,Retención Impuesto a la fuente,872612408,166641516,10868866.08
13/06/2022,Retención Impuesto a la industria y comercio,865439000,153147169,9024442.29
08/01/2022,Retención Impuesto al Valor Agregado,853800688,159440286,4261493.99
22/01/2022,Retención Impuesto a la industria y comercio,885445641,156397155,14401802.1
18/01/2022,Cobro,886499057,161769145,2554350.48
04/03/2022,Retención Impuesto a la fuente,888767938,152371662,9752477.76
24/01/2022,Costo de PayDay,865328062,157651083,11983209.24
03/07/2022,Costo de PayDay,841099242,156181324,13058433.89
12/01/2022,Retención Impuesto a la fuente,876413517,154477091,14358638.62
16/07/2022,Costo de PayDay,867240436,143485558,6696444.75
03/06/2022,Costo de PayDay,862001640,151807224,1628773.77
07/01/2022,Retención Impuesto a la fuente,889945724,157024310,2553732.17
19/05/2022,Costo de PayDay,882999656,148973116,9816056.47
28/03/2022,Retención Impuesto a la fuente,836581193,150768352,8902707.77
09/01/2022,Costo de PayDay,892455648,155023808,8622884.52
28/04/2022,Retención Impuesto a la fuente,859305543,149808877,13096028.8
30/06/2022,Cobro,855728330,164950412,5077702.66
04/01/2022,Retención Impuesto al Valor Agregado,846914160,164068265,8134055.96
28/03/2022,Costo de PayDay,868563786,146441373,13992480.43
13/05/2022,Retención Impuesto a la industria y comercio,863871430,161867963,6379383.45
03/04/2022,Retención Impuesto al Valor Agregado,867933204,153653418,10238218.5
03/03/2022,Cobro,873665060,158218024,3238681.85
01/06/2022,Retención Impuesto a la industria y comercio,868571704,165152702,13314654.86
24/07/2022,Retención Impuesto al Valor Agregado,844929532,164730012,10627335.13
03/03/2022,Retención Impuesto a la industria y comercio,884194240,160737223,6998982.16
18/03/2022,Retención Impuesto al Valor Agregado,838389129,153732104,4731988.12
24/07/2022,Costo de PayDay,878758910,155858738,9848746.94
11/03/2022,Cobro,858190827,145590402,8921467.14
22/07/2022,Costo de PayDay,860345140,148649043,8000647.29
03/05/2022,Costo de PayDay,846448844,151326848,8367660.08
29/01/2022,Retención Impuesto a la industria y comercio,891248921,153995398,13197340.5
01/02/2022,Retención Impuesto a la industria y comercio,856489903,155212473,9092883.46
28/06/2022,Retención Impuesto a la fuente,836218570,160074033,8410513.69
23/06/2022,Retención Impuesto al Valor Agregado,889323333,158399067,6069900.57
06/04/2022,Costo de PayDay,870927051,165018551,8496167.47
29/01/2022,Retención Impuesto a la industria y comercio,870102006,152266675,10569760.91
27/06/2022,Retención Impuesto a la fuente,877704579,144784722,14881561.45
03/07/2022,Retención Impuesto a la fuente,885337684,155188384,3399593.54
24/05/2022,Retención Impuesto a la fuente,892012314,143745014,10343191.8
06/06/2022,Cobro,861307598,154965421,11672904.2
30/06/2022,Retención Impuesto al Valor Agregado,848979178,148605742,14242984.05
18/07/2022,Retención Impuesto a la industria y comercio,861908666,160489266,8232209.22
21/03/2022,Costo de PayDay,885431274,152161574,6295790.18
07/02/2022,Retención Impuesto a la industria y comercio,857991399,146239166,11957180.36
21/07/2022,Cobro,873644382,166450823,11755417.65
03/01/2022,Costo de PayDay,850495318,150704510,14818480.0
09/02/2022,Cobro,874260528,163808741,9573461.83
20/07/2022,Retención Impuesto a la fuente,849755665,163835746,170171.92
11/06/2022,Retención Impuesto a la fuente,862784788,150757952,6219282.69
10/01/2022,Retención Impuesto a la fuente,865452440,163959616,5996135.3
30/04/2022,Cobro,844332067,160699015,9900513.18
07/02/2022,Costo de PayDay,876659845,156863165,5348237.9
28/06/2022,Costo de PayDay,861867401,152238341,12475787.95
25/05/2022,Retención Impuesto a la fuente,850738343,152764028,7223712.28
23/04/2022,Retención Impuesto a la industria y comercio,839038898,145833197,9724362.77
09/04/2022,Retención Impuesto a la industria y comercio,848456601,157731754,2855573.99
06/06/2022,Retención Impuesto al Valor Agregado,852293359,146138734,9473958.68
28/06/2022,Cobro,889198152,164910135,13255569.95
21/03/2022,Costo de PayDay,863683956,149662923,7028585.65
12/03/2022,Retención Impuesto a la fuente,836862255,162853809,6981443.92
03/06/2022,Cobro,888039819,152392278,13658198.57
01/04/2022,Cobro,891982283,154228217,13007124.98
05/03/2022,Cobro,868483067,144942980,6079052.97
05/06/2022,Retención Impuesto a la industria y comercio,870256165,147562776,6732569.34
20/03/2022,Retención Impuesto al Valor Agregado,833771854,161487206,14938605.81
04/02/2022,Retención Impuesto al Valor Agregado,843947091,157583430,1932200.12
26/03/2022,Retención Impuesto a la industria y comercio,875322510,165900243,6012153.46
09/05/2022,Retención Impuesto a la fuente,833237960,148212296,12323101.05
29/01/2022,Retención Impuesto a la industria y comercio,860423032,147862059,9381842.93
28/04/2022,Retención Impuesto a la industria y comercio,878862248,159622485,5350523.27
08/05/2022,Costo de PayDay,853169668,164524546,5986807.07
08/01/2022,Retención Impuesto a la industria y comercio,881433468,143411196,10408650.9
14/05/2022,Retención Impuesto a la fuente,858525773,149502110,4474640.33
17/07/2022,Retención Impuesto a la fuente,837448900,149966401,13485920.58
20/02/2022,Retención Impuesto al Valor Agregado,845255840,152098673,4168025.99
13/07/2022,Retención Impuesto a la fuente,853713745,156053015,607393.8
01/03/2022,Costo de PayDay,857435805,156585925,11618321.71
04/07/2022,Retención Impuesto a la fuente,861165920,155576996,11684313.53
03/01/2022,Costo de PayDay,856763585,152900306,12534981.12
28/07/2022,Retención Impuesto a la industria y comercio,865019174,166644291,6558213.14
02/06/2022,Retención Impuesto a la industria y comercio,846609367,164763424,12953646.79
14/06/2022,Retención Impuesto al Valor Agregado,854716014,151272130,13865979.68
09/01/2022,Retención Impuesto a la fuente,837430336,163625445,14468676.58
16/01/2022,Retención Impuesto a la industria y comercio,833846491,159252593,10311130.3
04/01/2022,Cobro,864203106,156308754,12631516.12
15/04/2022,Retención Impuesto a la industria y comercio,868087797,159565144,4129141.05
30/01/2022,Retención Impuesto a la industria y comercio,848138553,155337356,7526482.17
04/03/2022,Retención Impuesto a la industria y comercio,839821442,152409827,7493680.29
20/07/2022,Retención Impuesto al Valor Agregado,861409894,161689212,2817063.76
23/01/2022,Retención Impuesto a la fuente,840829915,151475423,1446165.7
06/06/2022,Retención Impuesto a la fuente,852292873,150897557,4451254.66
19/07/2022,Retención Impuesto a la industria y comercio,888680716,143946837,3638713.86
16/02/2022,Costo de PayDay,867304769,156442432,184396.32
21/04/2022,Retención Impuesto a la industria y comercio,870704312,147925139,13379352.29
04/07/2022,Retención Impuesto al Valor Agregado,851743323,164985137,11187801.19
05/04/2022,Retención Impuesto a la industria y comercio,888964678,152624823,8313526.38
09/07/2022,Retención Impuesto a la fuente,890599620,156093954,12521162.62
05/05/2022,Retención Impuesto a la fuente,881579540,151564629,5436801.66
07/04/2022,Cobro,847455685,150306954,9162351.72
25/03/2022,Cobro,837016585,151535106,2744861.22
17/02/2022,Cobro,880301849,145849086,1004333.37
22/07/2022,Retención Impuesto al Valor Agregado,863947789,150391401,6410671.69
16/07/2022,Retención Impuesto a la industria y comercio,853401967,144945084,6123229.87
16/03/2022,Retención Impuesto a la fuente,838179580,158864560,10892528.85
25/03/2022,Retención Impuesto al Valor Agregado,835193471,159897743,14483498.16
12/03/2022,Costo de PayDay,860016550,145745451,13082948.91
29/04/2022,Costo de PayDay,891784905,159549424,1018109.15
01/07/2022,Cobro,857246002,158345502,6971170.0
24/06/2022,Retención Impuesto a la industria y comercio,885899462,167207426,7137465.7
17/07/2022,Retención Impuesto al Valor Agregado,833131118,161003056,11252042.73
22/01/2022,Retención Impuesto a la fuente,836056822,158507553,9882775.14
29/03/2022,Costo de PayDay,869310166,146208686,11117044.88
25/07/2022,Costo de PayDay,885542087,162165567,13488613.59
20/07/2022,Retención Impuesto a la industria y comercio,878652090,165094915,8361942.27
17/03/2022,Cobro,833105152,161683460,1977791.06
24/05/2022,Retención Impuesto al Valor Agregado,890000744,150011845,5434485.49
11/07/2022,Retención Impuesto a la fuente,875296170,159087673,14345537.4
20/03/2022,Retención Impuesto al Valor Agregado,864165851,152331194,10670325.05
20/01/2022,Retención Impuesto al Valor Agregado,877869429,160198989,8861769.42
21/04/2022,Cobro,835321267,149224306,528807.23
27/01/2022,Costo de PayDay,854558594,160576229,4160859.82
14/02/2022,Retención Impuesto a la industria y comercio,837899683,159165341,5707706.96
17/02/2022,Retención Impuesto a la industria y comercio,892051182,160706220,11674242.0
23/05/2022,Retención Impuesto a la fuente,853288549,160883149,8201090.54
27/05/2022,Retención Impuesto a la industria y comercio,877227398,147434545,3570707.81
