date_created,Concept,movement_number,reference,amount
25/10/2022,Retencion Impuesto al Valor Agregado,550115728,465784176,369445193.38
25/10/2022,Costo de Payday,876248615,581619739,118881637.43
25/10/2022,Retencion Impuesto al Valor Agregado,829959485,565523786,845256248.36
25/10/2022,Retencion Impuesto a la industria y comercio,191617714,714114718,254361369.3
25/10/2022,Retencion Impuesto al Valor Agregado,265649907,557518471,470012739.84
25/10/2022,Impuesto a la fuente,562243052,310582004,126268659.0
24/10/2022,Cobro,403566712,939459676,191440293.87
25/10/2022,Impuesto a la fuente,456453204,249069332,739078017.76
25/10/2022,Cobro,591331907,182208949,825328377.52
25/10/2022,Impuesto a la fuente,675225781,979390191,460604944.3
24/10/2022,Retencion Impuesto a la industria y comercio,204713412,222731802,172184661.86
25/10/2022,Costo de Payday,942381967,968412772,882160707.04
24/10/2022,Retencion Impuesto a la industria y comercio,269884959,246423711,107767187.95
25/10/2022,Cobro,203991191,734514505,872571556.06
25/10/2022,Impuesto a la fuente,308695209,956227539,513181946.83
25/10/2022,Impuesto a la fuente,950592926,487204687,548168202.49
25/10/2022,Impuesto a la fuente,797532131,269439663,175687741.21
24/10/2022,Impuesto a la fuente,924172330,340782817,458769583.78
24/10/2022,Cobro,702327785,700070300,139053858.29
25/10/2022,Cobro,443453141,820952134,624603591.06
25/10/2022,Costo de Payday,609610923,507798877,622751485.9
25/10/2022,Cobro,662587845,692714604,551865217.47
25/10/2022,Costo de Payday,476243733,719109865,684905046.7
25/10/2022,Cobro,902637787,499116137,171428190.29
24/10/2022,Retencion Impuesto a la industria y comercio,931802398,737419370,635204039.62
25/10/2022,Impuesto a la fuente,671562365,843573406,491066389.22
25/10/2022,Cobro,576205971,756889905,917781736.89
25/10/2022,Retencion Impuesto a la industria y comercio,929298938,824175433,858819369.37
25/10/2022,Impuesto a la fuente,810131789,468994038,925598769.12
25/10/2022,Retencion Impuesto a la industria y comercio,741547563,677205364,730419511.21
25/10/2022,Costo de Payday,152771813,324102750,992731752.42
25/10/2022,Impuesto a la fuente,143350299,631161883,168871838.89
25/10/2022,Retencion Impuesto a la industria y comercio,782483499,390154929,854536786.71
25/10/2022,Retencion Impuesto a la industria y comercio,536176019,969384048,443104560.03
24/10/2022,Cobro,502026093,848823307,258642891.95
25/10/2022,Cobro,464938234,229990543,259340717.3
25/10/2022,Cobro,251937842,133783883,497258531.29
25/10/2022,Cobro,355598904,963560015,309501513.95
25/10/2022,Impuesto a la fuente,546613993,117561500,922998760.03
25/10/2022,Cobro,544799137,481611158,838184023.87
25/10/2022,Costo de Payday,788888977,859941679,330104635.19
25/10/2022,Impuesto a la fuente,586030538,150874770,753475966.93
25/10/2022,Cobro,600977169,765179884,687740397.94
24/10/2022,Costo de Payday,280082549,820612392,323083574.56
25/10/2022,Retencion Impuesto al Valor Agregado,281677950,920214092,481484856.28
25/10/2022,Retencion Impuesto a la industria y comercio,965348659,583390894,359657223.42
24/10/2022,Cobro,721948783,913645527,527335859.65
25/10/2022,Costo de Payday,966590305,956944933,162995555.87
25/10/2022,Impuesto a la fuente,784929009,258938127,938273658.62
25/10/2022,Retencion Impuesto al Valor Agregado,746266897,994947718,390619883.74
25/10/2022,Costo de Payday,265538578,366598722,975294633.29
25/10/2022,Retencion Impuesto al Valor Agregado,499492032,472163115,234205282.19
25/10/2022,Cobro,909904325,930022537,630085670.18
24/10/2022,Impuesto a la fuente,608235712,718584632,159769327.04
25/10/2022,Retencion Impuesto a la industria y comercio,383099184,570445300,837125898.81
25/10/2022,Cobro,393995266,324985744,193243123.38
25/10/2022,Cobro,754469859,402093591,811811229.93
25/10/2022,Retencion Impuesto al Valor Agregado,213133099,503465988,625457230.29
25/10/2022,Costo de Payday,551551242,894371708,210509489.39
25/10/2022,Impuesto a la fuente,284114708,806949395,951383989.63
25/10/2022,Costo de Payday,587467676,619523521,567799432.78
25/10/2022,Costo de Payday,273184129,804738671,646626770.34
25/10/2022,Retencion Impuesto al Valor Agregado,973320291,154489723,758395399.18
25/10/2022,Retencion Impuesto a la industria y comercio,309794201,755239028,876771611.34
25/10/2022,Retencion Impuesto a la industria y comercio,146309079,574981637,709800992.68
25/10/2022,Retencion Impuesto a la industria y comercio,436874465,623490899,694076662.59
25/10/2022,Retencion Impuesto al Valor Agregado,572422376,163563772,587270846.61
25/10/2022,Costo de Payday,671247752,556410041,931927620.1
25/10/2022,Cobro,819380209,687241503,664379728.52
25/10/2022,Cobro,852851759,525427730,588709766.35
25/10/2022,Impuesto a la fuente,641916276,513524111,745587035.15
25/10/2022,Retencion Impuesto al Valor Agregado,834412709,549373617,346966395.17
25/10/2022,Retencion Impuesto a la industria y comercio,603899208,456428772,368805869.39
24/10/2022,Retencion Impuesto al Valor Agregado,116187012,499759238,142967507.88
25/10/2022,Cobro,882828164,673909990,705368634.93
25/10/2022,Costo de Payday,979156418,536262146,909705254.62
24/10/2022,Cobro,329212831,501349772,603580344.95
24/10/2022,Impuesto a la fuente,489797444,518579806,705573407.68
25/10/2022,Impuesto a la fuente,783732062,500955927,475418717.07
25/10/2022,Retencion Impuesto a la industria y comercio,604686412,346343155,548547664.09
25/10/2022,Impuesto a la fuente,787851850,395162661,124347576.19
24/10/2022,Retencion Impuesto al Valor Agregado,568531565,101481131,644260383.72
24/10/2022,Impuesto a la fuente,445992205,374142012,671039376.63
24/10/2022,Cobro,181277684,341391789,148764377.82
25/10/2022,Retencion Impuesto a la industria y comercio,887496872,406739958,620981358.18
25/10/2022,Costo de Payday,455127035,496201119,440884661.08
25/10/2022,Retencion Impuesto a la industria y comercio,390431197,979881891,410377110.61
24/10/2022,Retencion Impuesto al Valor Agregado,878720808,516506814,974698735.15
24/10/2022,Impuesto a la fuente,795984983,169903382,618968473.1
24/10/2022,Impuesto a la fuente,429046097,235863930,926016672.76
25/10/2022,Costo de Payday,961240957,229891449,346005502.16
24/10/2022,Retencion Impuesto a la industria y comercio,277989755,600789703,933369534.7
24/10/2022,Retencion Impuesto a la industria y comercio,463988792,343722221,521136152.71
24/10/2022,Impuesto a la fuente,136575465,550172847,342503582.37
25/10/2022,Cobro,800773461,684098700,537966972.86
25/10/2022,Retencion Impuesto a la industria y comercio,159914738,328853444,695904810.68
25/10/2022,Retencion Impuesto a la industria y comercio,364936887,349686066,971711579.37
25/10/2022,Impuesto a la fuente,592042419,476631796,179503598.12
25/10/2022,Cobro,739718914,329297025,914557571.71
25/10/2022,Costo de Payday,554721058,601732795,508312319.54
24/10/2022,Retencion Impuesto a la industria y comercio,541680184,889125324,455247696.92
24/10/2022,Costo de Payday,974524636,458363271,301898234.1
25/10/2022,Retencion Impuesto a la industria y comercio,559628453,461261250,892468230.33
24/10/2022,Retencion Impuesto al Valor Agregado,574496534,464943318,821994906.29
25/10/2022,Retencion Impuesto a la industria y comercio,662544717,747296295,928147253.15
25/10/2022,Retencion Impuesto al Valor Agregado,655743413,808475548,184355190.27
25/10/2022,Retencion Impuesto a la industria y comercio,772740805,264608934,471931796.27
25/10/2022,Impuesto a la fuente,238562517,614463425,981467805.96
25/10/2022,Costo de Payday,960436650,397470579,701343450.22
25/10/2022,Retencion Impuesto al Valor Agregado,970977670,251388061,116596770.75
25/10/2022,Cobro,942747925,742952219,854156000.12
24/10/2022,Impuesto a la fuente,339858543,377089850,955356500.56
25/10/2022,Impuesto a la fuente,609702875,108645564,671749516.84
25/10/2022,Retencion Impuesto al Valor Agregado,181886683,811874796,195622422.77
25/10/2022,Impuesto a la fuente,362765158,602595595,900987406.57
25/10/2022,Cobro,144562452,596049203,716605163.53
25/10/2022,Impuesto a la fuente,662969457,505991272,710005189.88
24/10/2022,Cobro,236558805,534497351,158302500.69
25/10/2022,Costo de Payday,331516796,997700433,543022737.92
25/10/2022,Retencion Impuesto a la industria y comercio,295215830,384165817,384393668.81
25/10/2022,Impuesto a la fuente,700996008,118401470,605735777.91
25/10/2022,Retencion Impuesto al Valor Agregado,595766255,101710485,996539642.65
25/10/2022,Impuesto a la fuente,146754821,190192155,522161574.38
25/10/2022,Retencion Impuesto a la industria y comercio,573416760,738962521,472646279.51
25/10/2022,Impuesto a la fuente,746716212,140244084,193509844.35
25/10/2022,Impuesto a la fuente,850163596,108775595,333817246.64
25/10/2022,Retencion Impuesto al Valor Agregado,736123984,155548003,691265894.14
25/10/2022,Cobro,795638654,328106932,416001276.36
25/10/2022,Costo de Payday,878579781,416883075,435034529.78
25/10/2022,Cobro,580316292,581886322,701405695.33
25/10/2022,Retencion Impuesto a la industria y comercio,444037470,993005813,800575558.1
25/10/2022,Retencion Impuesto a la industria y comercio,434093474,594229555,600259324.85
25/10/2022,Retencion Impuesto a la industria y comercio,660881924,335773619,461155589.53
25/10/2022,Retencion Impuesto a la industria y comercio,652216898,956211458,790656027.77
25/10/2022,Impuesto a la fuente,838994061,354602871,988783488.23
24/10/2022,Retencion Impuesto a la industria y comercio,450126005,897176767,251080234.96
25/10/2022,Cobro,123084446,735386613,194492754.06
25/10/2022,Retencion Impuesto al Valor Agregado,182668812,938614087,746318121.2
25/10/2022,Retencion Impuesto al Valor Agregado,951635531,492259001,463574564.82
25/10/2022,Retencion Impuesto al Valor Agregado,715147157,789083770,193028071.45
25/10/2022,Impuesto a la fuente,686326805,704528135,838555165.2
24/10/2022,Cobro,926049049,204202707,471131079.73
25/10/2022,Retencion Impuesto al Valor Agregado,907418693,281696248,481131141.63
25/10/2022,Retencion Impuesto a la industria y comercio,356952398,737091669,305981423.59
25/10/2022,Cobro,140736099,708990299,714018307.06
24/10/2022,Cobro,454591537,390297457,593479587.88
25/10/2022,Impuesto a la fuente,896307862,821031357,609511868.12
25/10/2022,Costo de Payday,855791243,811723609,815005499.15
25/10/2022,Costo de Payday,237794723,631045086,471484403.87
25/10/2022,Costo de Payday,376029772,729986824,631355610.83
25/10/2022,Cobro,381608697,740318379,500900055.19
25/10/2022,Costo de Payday,992518090,439222974,583352777.81
25/10/2022,Retencion Impuesto a la industria y comercio,372520629,429385247,361480995.65
24/10/2022,Impuesto a la fuente,829877954,642949682,769528602.72
25/10/2022,Costo de Payday,245588774,763241511,935776651.75
25/10/2022,Retencion Impuesto a la industria y comercio,928650697,463312090,416511321.5
25/10/2022,Costo de Payday,704803462,764581297,879558803.68
25/10/2022,Cobro,599023585,321662275,734439777.36
25/10/2022,Impuesto a la fuente,531425156,426366054,822412496.87
24/10/2022,Impuesto a la fuente,255296724,951302409,865332112.57
25/10/2022,Retencion Impuesto a la industria y comercio,944754561,877153450,806250664.14
24/10/2022,Retencion Impuesto al Valor Agregado,970516505,791809568,506424738.79
25/10/2022,Impuesto a la fuente,726763266,838550898,815000678.21
25/10/2022,Costo de Payday,826429949,116004515,867108619.63
25/10/2022,Cobro,251690127,879722074,626512025.24
25/10/2022,Impuesto a la fuente,164736884,428395555,643959668.5
25/10/2022,Impuesto a la fuente,558351879,672513505,989375948.85
24/10/2022,Cobro,823253607,266304821,472239539.43
25/10/2022,Retencion Impuesto al Valor Agregado,612729050,886450699,661738725.95
25/10/2022,Retencion Impuesto al Valor Agregado,304355319,976323788,450115658.82
25/10/2022,Retencion Impuesto al Valor Agregado,699649293,382073927,677150942.56
24/10/2022,Retencion Impuesto al Valor Agregado,684542217,515574517,154555966.1
25/10/2022,Costo de Payday,642810009,629572597,673632383.58
25/10/2022,Cobro,769041597,608717852,545833601.67
25/10/2022,Retencion Impuesto a la industria y comercio,187939942,360416930,226585667.23
25/10/2022,Costo de Payday,162754091,421264507,645977770.97
25/10/2022,Costo de Payday,531511215,330777591,486680140.28
24/10/2022,Cobro,450912823,472008774,733998698.79
25/10/2022,Retencion Impuesto al Valor Agregado,748557403,995633083,279017866.07
25/10/2022,Impuesto a la fuente,894301540,284120901,307250319.5
24/10/2022,Retencion Impuesto a la industria y comercio,471492334,274165089,675529738.06
25/10/2022,Retencion Impuesto a la industria y comercio,532596370,846771968,334710743.78
25/10/2022,Retencion Impuesto a la industria y comercio,262977802,143028114,113830551.41
24/10/2022,Retencion Impuesto al Valor Agregado,159111713,108431541,486682684.33
25/10/2022,Impuesto a la fuente,958427856,481375881,444865343.9
25/10/2022,Retencion Impuesto al Valor Agregado,108968477,822019343,810222948.05
24/10/2022,Costo de Payday,471638655,522242032,532295580.2
25/10/2022,Retencion Impuesto a la industria y comercio,789347597,616232894,405708129.68
25/10/2022,Costo de Payday,679187081,707419925,470750949.44
25/10/2022,Retencion Impuesto a la industria y comercio,406641898,667844411,161239589.73
25/10/2022,Retencion Impuesto a la industria y comercio,973820257,801678535,366667320.19
24/10/2022,Costo de Payday,198543982,720126759,895902168.34
25/10/2022,Retencion Impuesto al Valor Agregado,601972730,496778373,112490687.33
24/10/2022,Retencion Impuesto a la industria y comercio,366779489,686385262,839873159.28
25/10/2022,Impuesto a la fuente,174350352,670889648,882358788.47
24/10/2022,Cobro,697006144,580696977,587063134.32
25/10/2022,Retencion Impuesto al Valor Agregado,372791947,220592195,606801172.71
24/10/2022,Retencion Impuesto a la industria y comercio,151151781,192181866,185102159.75
25/10/2022,Costo de Payday,170601107,306636074,190740483.55
25/10/2022,Costo de Payday,241989204,469487158,549414897.8
25/10/2022,Impuesto a la fuente,828271910,953298748,427119749.88
25/10/2022,Retencion Impuesto al Valor Agregado,212959434,615896102,682367038.7
24/10/2022,Retencion Impuesto a la industria y comercio,392486489,519233192,829898437.21
25/10/2022,Cobro,455440817,138060480,206970233.04
25/10/2022,Costo de Payday,682924130,652215527,490040433.07
24/10/2022,Impuesto a la fuente,877427547,921293732,580881301.73
25/10/2022,Costo de Payday,277700085,994524950,722058360.63
25/10/2022,Impuesto a la fuente,593067228,483430787,859679722.19
25/10/2022,Impuesto a la fuente,431626275,441701843,509500626.24
25/10/2022,Cobro,929914042,941796662,932473780.48
25/10/2022,Retencion Impuesto a la industria y comercio,361662430,329536306,663702854.0
25/10/2022,Cobro,883888022,392278908,427235813.06
25/10/2022,Costo de Payday,634796927,976360531,360994223.7
25/10/2022,Retencion Impuesto a la industria y comercio,339599743,698809630,904802394.62
24/10/2022,Costo de Payday,781728649,866655424,218532161.52
25/10/2022,Retencion Impuesto al Valor Agregado,408014921,122723863,332189834.19
25/10/2022,Impuesto a la fuente,404594574,342741821,643311906.85
24/10/2022,Impuesto a la fuente,587442636,484557222,822741738.97
25/10/2022,Cobro,159321229,490612561,817208330.12
24/10/2022,Retencion Impuesto al Valor Agregado,267460324,671591671,981308976.73
25/10/2022,Retencion Impuesto al Valor Agregado,143247135,957408680,854672939.65
25/10/2022,Retencion Impuesto a la industria y comercio,994888504,329201370,285277442.42
25/10/2022,Retencion Impuesto a la industria y comercio,904580329,429271147,155949584.86
25/10/2022,Retencion Impuesto a la industria y comercio,518663552,570895560,559796540.19
25/10/2022,Impuesto a la fuente,883505955,577749998,907174749.64
24/10/2022,Costo de Payday,786597962,719422655,521388239.27
25/10/2022,Retencion Impuesto al Valor Agregado,213008750,678285593,687197547.65
24/10/2022,Retencion Impuesto a la industria y comercio,721163993,415214590,177958961.96
24/10/2022,Cobro,225049952,614414388,342257288.06
25/10/2022,Impuesto a la fuente,274897495,174471808,283646234.2
25/10/2022,Costo de Payday,312527196,244737057,210819400.14
25/10/2022,Cobro,862022079,502521674,150477765.65
25/10/2022,Cobro,895402802,729776136,390865996.9
25/10/2022,Cobro,292220765,645284875,195584252.14
24/10/2022,Impuesto a la fuente,442437148,893468363,671293148.18
24/10/2022,Retencion Impuesto al Valor Agregado,563204253,425509683,553001364.18
25/10/2022,Retencion Impuesto a la industria y comercio,165937956,387471240,616469919.97
24/10/2022,Costo de Payday,799179445,669207507,699479675.68
25/10/2022,Cobro,132024161,192239151,617440631.53
25/10/2022,Cobro,200426202,748745054,705363025.65
24/10/2022,Retencion Impuesto a la industria y comercio,249925476,745357586,702369595.91
24/10/2022,Costo de Payday,394710960,334294298,227544685.95
25/10/2022,Costo de Payday,982680751,104978957,946620543.61
24/10/2022,Retencion Impuesto a la industria y comercio,153497814,672743305,768731918.06
25/10/2022,Retencion Impuesto a la industria y comercio,994145489,829494249,953022233.25
25/10/2022,Retencion Impuesto al Valor Agregado,801982057,248558797,329913693.81
25/10/2022,Retencion Impuesto a la industria y comercio,119249129,647673204,223131380.36
25/10/2022,Retencion Impuesto a la industria y comercio,898462879,647224670,359758259.28
24/10/2022,Cobro,676122536,910246836,704679715.26
25/10/2022,Costo de Payday,682207063,101631973,787888526.48
24/10/2022,Retencion Impuesto a la industria y comercio,457551564,562454214,270602499.1
25/10/2022,Cobro,743994655,881953717,784019786.09
25/10/2022,Cobro,129283070,457603952,494388175.33
25/10/2022,Retencion Impuesto al Valor Agregado,582678800,757981448,305736016.62
25/10/2022,Impuesto a la fuente,451667060,638209392,927691581.81
25/10/2022,Retencion Impuesto a la industria y comercio,417639858,221296167,543255488.98
25/10/2022,Impuesto a la fuente,295560668,376564571,411936183.11
25/10/2022,Impuesto a la fuente,890925725,498279823,572359328.27
25/10/2022,Impuesto a la fuente,287204555,904968256,340338810.51
24/10/2022,Retencion Impuesto al Valor Agregado,111560730,579222918,803583877.49
24/10/2022,Costo de Payday,976344983,803084058,780513962.78
25/10/2022,Impuesto a la fuente,710504311,344335043,721266864.43
25/10/2022,Costo de Payday,657219859,966831296,633231404.72
25/10/2022,Costo de Payday,919073449,948313706,996751669.97
25/10/2022,Cobro,441887758,464900957,732371232.11
25/10/2022,Costo de Payday,452032329,516031946,573277414.55
25/10/2022,Retencion Impuesto al Valor Agregado,357815570,406866325,324033697.49
25/10/2022,Costo de Payday,812345548,820416461,814202947.39
25/10/2022,Retencion Impuesto a la industria y comercio,797804854,731585873,152679823.41
24/10/2022,Retencion Impuesto a la industria y comercio,393805089,246855251,859067333.8
25/10/2022,Retencion Impuesto a la industria y comercio,141026970,323931576,661470389.1
25/10/2022,Costo de Payday,328840743,354876988,670210605.48
25/10/2022,Costo de Payday,278632580,897482284,458640920.38
25/10/2022,Impuesto a la fuente,685220589,539438186,130352333.26
24/10/2022,Retencion Impuesto al Valor Agregado,682731384,592069067,569994343.88
24/10/2022,Costo de Payday,943521450,256197582,563762105.75
24/10/2022,Costo de Payday,826340408,541201963,789616826.48
25/10/2022,Impuesto a la fuente,248409284,368046728,523408943.57
25/10/2022,Retencion Impuesto al Valor Agregado,375565271,415313587,869405886.78
25/10/2022,Retencion Impuesto al Valor Agregado,358588979,692045822,663056314.19
25/10/2022,Retencion Impuesto al Valor Agregado,194940241,888508257,453363686.65
25/10/2022,Costo de Payday,555292830,342759178,873896711.56
24/10/2022,Costo de Payday,285009350,856995957,785645184.19
25/10/2022,Impuesto a la fuente,330318667,996870084,889732994.11
25/10/2022,Cobro,595978827,128108647,782068939.55
25/10/2022,Retencion Impuesto al Valor Agregado,338579982,637498728,397403564.6
25/10/2022,Cobro,831789114,968225037,223673377.06
25/10/2022,Costo de Payday,562616425,390152951,846628303.57
24/10/2022,Cobro,282096717,435323640,621687416.46
25/10/2022,Costo de Payday,874583284,464738232,241226903.45
25/10/2022,Cobro,966778238,967790933,713696176.69
25/10/2022,Cobro,152800715,151740991,940933502.29
25/10/2022,Retencion Impuesto a la industria y comercio,948445419,646989662,218629199.65
25/10/2022,Impuesto a la fuente,271648444,773233709,298488064.96
25/10/2022,Cobro,630106767,839919519,527319101.57
24/10/2022,Retencion Impuesto al Valor Agregado,373285500,406774713,434844614.9
25/10/2022,Impuesto a la fuente,556159164,730171506,726221265.73
25/10/2022,Impuesto a la fuente,139685477,190228939,441308342.35
25/10/2022,Retencion Impuesto al Valor Agregado,540567810,547091756,819078890.47
24/10/2022,Cobro,509462691,862782468,974096818.67
25/10/2022,Retencion Impuesto al Valor Agregado,856883941,205447582,574544513.25
24/10/2022,Impuesto a la fuente,637053539,452365787,435819139.66
25/10/2022,Retencion Impuesto al Valor Agregado,594000188,921787456,898916432.84
25/10/2022,Cobro,110888289,216374728,613791532.65
25/10/2022,Costo de Payday,599307879,259925680,413859136.85
24/10/2022,Retencion Impuesto a la industria y comercio,509307014,867368837,226430824.92
25/10/2022,Retencion Impuesto a la industria y comercio,734603057,164565756,563063242.85
25/10/2022,Retencion Impuesto al Valor Agregado,661433898,721586838,401411560.32
25/10/2022,Impuesto a la fuente,202313225,755515735,414633056.46
24/10/2022,Cobro,375294628,751496566,352424375.3
25/10/2022,Impuesto a la fuente,294034292,343419712,842526718.68
25/10/2022,Impuesto a la fuente,875302486,477457584,204488566.38
25/10/2022,Cobro,751509003,768869128,113812776.12
25/10/2022,Retencion Impuesto a la industria y comercio,144003407,514431620,642795553.11
25/10/2022,Retencion Impuesto al Valor Agregado,665702444,863636684,694447578.69
24/10/2022,Retencion Impuesto al Valor Agregado,902436528,598534026,547489105.81
25/10/2022,Impuesto a la fuente,635123200,229870115,371245885.19
25/10/2022,Costo de Payday,182616691,567167477,331573938.32
25/10/2022,Cobro,302181694,952714571,452449619.31
25/10/2022,Impuesto a la fuente,779946685,349956497,419688880.89
25/10/2022,Costo de Payday,199894857,360475424,661828128.24
25/10/2022,Retencion Impuesto a la industria y comercio,730945911,105576965,704050516.64
24/10/2022,Costo de Payday,210741926,564126227,421894004.52
25/10/2022,Impuesto a la fuente,387591238,819605090,606409474.64
25/10/2022,Costo de Payday,494554828,956677852,474190175.64
25/10/2022,Retencion Impuesto al Valor Agregado,699760521,814728907,619170009.01
25/10/2022,Costo de Payday,949791125,830551298,944651035.77
25/10/2022,Costo de Payday,793304490,992585334,210319252.48
24/10/2022,Costo de Payday,983008249,203328019,890511697.87
25/10/2022,Retencion Impuesto al Valor Agregado,330480419,965717074,252292832.21
25/10/2022,Impuesto a la fuente,988126802,711992051,552016386.76
25/10/2022,Retencion Impuesto a la industria y comercio,328255320,991191010,431212928.99
24/10/2022,Impuesto a la fuente,117996993,840773530,335285688.82
24/10/2022,Retencion Impuesto al Valor Agregado,265013494,120951698,627304165.25
25/10/2022,Impuesto a la fuente,933590885,127342223,207530557.44
25/10/2022,Impuesto a la fuente,776446034,113212591,876704251.48
25/10/2022,Cobro,886070314,101788899,808983327.95
25/10/2022,Costo de Payday,688694258,194952926,639349022.17
25/10/2022,Impuesto a la fuente,278490653,679870926,458888258.08
25/10/2022,Cobro,213470962,317361338,486939113.81
25/10/2022,Impuesto a la fuente,741431539,407338667,342108112.39
24/10/2022,Cobro,981299410,720415537,235267701.23
25/10/2022,Cobro,402264624,979701916,838374205.13
25/10/2022,Retencion Impuesto a la industria y comercio,711717322,424541038,575256017.24
25/10/2022,Retencion Impuesto al Valor Agregado,413305379,585148182,261306749.97
25/10/2022,Retencion Impuesto al Valor Agregado,412376158,762992583,368134912.47
24/10/2022,Impuesto a la fuente,941562397,452666454,566380402.95
25/10/2022,Costo de Payday,485604119,384856935,553721315.29
25/10/2022,Costo de Payday,668375216,438559603,561032588.72
25/10/2022,Retencion Impuesto al Valor Agregado,720700652,829612751,128588946.57
24/10/2022,Retencion Impuesto al Valor Agregado,812079030,460157407,126623211.2
24/10/2022,Cobro,229190170,580987765,306429063.17
25/10/2022,Retencion Impuesto al Valor Agregado,781611755,548674935,258692528.69
25/10/2022,Costo de Payday,646100838,590277153,565627319.04
25/10/2022,Cobro,380077626,771562161,227928467.35
25/10/2022,Retencion Impuesto a la industria y comercio,449480949,485366395,534994095.29
25/10/2022,Costo de Payday,923504823,589928841,390464960.93
25/10/2022,Costo de Payday,449037479,817170622,863052427.07
25/10/2022,Cobro,678197191,865791557,767452730.34
25/10/2022,Retencion Impuesto al Valor Agregado,131966974,352605746,146967625.6
25/10/2022,Cobro,580036374,101460526,440045785.12
25/10/2022,Costo de Payday,547020646,118236197,356092184.08
25/10/2022,Costo de Payday,576715706,664297377,200071472.42
24/10/2022,Impuesto a la fuente,435272011,220514053,728895491.8
25/10/2022,Impuesto a la fuente,326115609,834485958,783341706.56
25/10/2022,Retencion Impuesto al Valor Agregado,646600679,615348829,212656638.35
24/10/2022,Cobro,643116647,357868355,797313487.41
25/10/2022,Impuesto a la fuente,748387521,378398318,844121630.92
25/10/2022,Impuesto a la fuente,887715761,906326841,889453405.98
24/10/2022,Cobro,672188497,486743609,388685691.46
24/10/2022,Impuesto a la fuente,964708489,547739498,634502479.87
25/10/2022,Impuesto a la fuente,607915044,647622194,236735426.57
24/10/2022,Costo de Payday,518240659,938736908,570064652.9
25/10/2022,Cobro,485170185,491413005,133884076.58
25/10/2022,Costo de Payday,676705940,112527588,645646942.73
25/10/2022,Cobro,266780981,743140187,716792727.26
24/10/2022,Impuesto a la fuente,641421451,197710109,248476556.05
25/10/2022,Retencion Impuesto a la industria y comercio,768758470,852300197,940976840.15
25/10/2022,Costo de Payday,721300838,998140232,239712976.56
25/10/2022,Cobro,575278105,108620086,893770442.71
25/10/2022,Retencion Impuesto a la industria y comercio,166593885,302527706,667235551.74
25/10/2022,Cobro,814775006,817470967,467094164.66
25/10/2022,Impuesto a la fuente,405182153,450028705,565877312.82
25/10/2022,Cobro,859572919,505168847,619107126.66
25/10/2022,Costo de Payday,813654768,769711640,609055988.05
25/10/2022,Costo de Payday,453013951,240467095,270601598.77
25/10/2022,Impuesto a la fuente,550889741,855762602,642610549.29
25/10/2022,Costo de Payday,177094795,739190853,776964856.85
25/10/2022,Costo de Payday,117206966,319644295,258089097.35
24/10/2022,Costo de Payday,404866847,614186828,803287727.36
25/10/2022,Cobro,881963562,673000581,504478283.21
25/10/2022,Impuesto a la fuente,648219491,956253247,474329156.13
24/10/2022,Impuesto a la fuente,163860560,948824663,651623552.45
25/10/2022,Retencion Impuesto a la industria y comercio,491155083,190869896,580816251.63
24/10/2022,Retencion Impuesto a la industria y comercio,355833094,306181927,286718188.56
25/10/2022,Retencion Impuesto a la industria y comercio,665240633,238319152,980730777.4
25/10/2022,Retencion Impuesto al Valor Agregado,131593609,304021739,425869306.41
25/10/2022,Retencion Impuesto a la industria y comercio,566353948,129992049,655304308.56
25/10/2022,Cobro,395064208,605585146,113327319.98
25/10/2022,Cobro,559843092,878425517,806055899.3
25/10/2022,Retencion Impuesto al Valor Agregado,321773035,343486957,867948132.04
25/10/2022,Retencion Impuesto a la industria y comercio,770311783,834667198,106243717.12
24/10/2022,Retencion Impuesto a la industria y comercio,675050515,134201783,365067426.52
25/10/2022,Retencion Impuesto al Valor Agregado,870079123,416137005,582968499.59
25/10/2022,Cobro,794491106,602516285,993986459.21
25/10/2022,Retencion Impuesto a la industria y comercio,582050490,690523462,847916883.37
25/10/2022,Retencion Impuesto a la industria y comercio,441391896,236126247,112712748.13
25/10/2022,Retencion Impuesto a la industria y comercio,638531958,729483726,523421008.55
25/10/2022,Retencion Impuesto a la industria y comercio,528436855,189381774,740013801.14
25/10/2022,Impuesto a la fuente,369867758,609480949,762947491.97
25/10/2022,Retencion Impuesto al Valor Agregado,650079875,900827494,816754446.26
25/10/2022,Costo de Payday,570182220,981879639,408324312.2
25/10/2022,Costo de Payday,354697470,433864560,630975043.5
24/10/2022,Retencion Impuesto a la industria y comercio,216964574,392971969,993703522.43
24/10/2022,Costo de Payday,509718003,442467771,959819750.97
25/10/2022,Retencion Impuesto al Valor Agregado,651569313,239844042,297433320.97
25/10/2022,Retencion Impuesto al Valor Agregado,913725710,307546931,542620758.93
24/10/2022,Impuesto a la fuente,544744069,233335680,982201368.95
25/10/2022,Retencion Impuesto al Valor Agregado,253907446,240120587,429483979.26
25/10/2022,Cobro,600157698,830950682,723257186.2
24/10/2022,Retencion Impuesto al Valor Agregado,192196339,444434987,951578572.19
24/10/2022,Retencion Impuesto a la industria y comercio,118077660,751462827,781368542.86
25/10/2022,Cobro,521403010,254193896,481111872.21
25/10/2022,Retencion Impuesto a la industria y comercio,866904189,472514939,960947518.06
25/10/2022,Cobro,974707492,761257561,971348319.91
24/10/2022,Retencion Impuesto a la industria y comercio,951412214,727565031,790803349.44
